Entrez	Symbol	Name	Entrez	Uniprot
57579	FAM135A	family with sequence similarity 135 member A	57579	Q9P2D6
51059	FAM135B	family with sequence similarity 135 member B	51059	Q49AJ0
84908	FAM136A	family with sequence similarity 136 member A	84908	Q96C01
2162	F13A1	coagulation factor XIII A chain	2162	P00488
2165	F13B	coagulation factor XIII B chain	2165	P05160
25854	FAM149A	family with sequence similarity 149 member A	25854	A5PLN7
317662	FAM149B1	family with sequence similarity 149 member B1	317662	Q96BN6
338094	FAM151A	family with sequence similarity 151 member A	338094	Q8WW52
167555	FAM151B	family with sequence similarity 151 member B	167555	Q6UXP7
285596	FAM153A	family with sequence similarity 153 member A	285596	Q9UHL3
84140	FAM161A	FAM161 centrosomal protein A	84140	Q3B820
145483	FAM161B	FAM161 centrosomal protein B	145483	Q96MY7
26355	FAM162A	family with sequence similarity 162 member A	26355	Q96A26
221303	FAM162B	family with sequence similarity 162 member B	221303	Q5T6X4
148753	FAM163A	family with sequence similarity 163 member A	148753	Q96GL9
642968	FAM163B	family with sequence similarity 163 member B	642968	P0C2L3
401565	FAM166A	family with sequence similarity 166 member A	401565	Q6J272
730112	FAM166B	family with sequence similarity 166 member B	730112	A8MTA8
339778	FAM166C	family with sequence similarity 166 member C	339778	A6NJV1
83648	FAM167A	family with sequence similarity 167 member A	83648	Q96KS9
84734	FAM167B	family with sequence similarity 167 member B	84734	Q9BTA0
23201	FAM168A	family with sequence similarity 168 member A	23201	Q92567
130074	FAM168B	family with sequence similarity 168 member B	130074	A1KXE4
26049	FAM169A	family with sequence similarity 169 member A	26049	Q9Y6X4
283777	FAM169B	protein FAM169B	283777	Q8N8A8
2203	FBP1	fructose-bisphosphatase 1	2203	P09467
8789	FBP2	fructose-bisphosphatase 2	8789	O00757
340069	FAM170A	family with sequence similarity 170 member A	340069	A1A519
170370	FAM170B	family with sequence similarity 170 member B	170370	A6NMN3
221061	FAM171A1	family with sequence similarity 171 member A1	221061	Q5VUB5
284069	FAM171A2	family with sequence similarity 171 member A2	284069	A8MVW0
165215	FAM171B	family with sequence similarity 171 member B	165215	Q6P995
83989	FAM172A	family with sequence similarity 172 member A	83989	Q8WUF8
345757	FAM174A	family with sequence similarity 174 member A	345757	Q8TBP5
400451	FAM174B	family with sequence similarity 174 member B	400451	Q3ZCQ3
55009	FAM174C	family with sequence similarity 174 member C	55009	Q9BVV8
283635	FAM177A1	family with sequence similarity 177 member A1	283635	Q8N128
400823	FAM177B	family with sequence similarity 177 member B	400823	A6PVY3
51252	FAM178B	family with sequence similarity 178 member B	51252	Q8IXR5
389558	FAM180A	family with sequence similarity 180 member A	389558	Q6UWF9
399888	FAM180B	family with sequence similarity 180 member B	399888	Q6P0A1
90050	FAM181A	family with sequence similarity 181 member A	90050	Q8N9Y4
220382	FAM181B	family with sequence similarity 181 member B	220382	A6NEQ2
440585	FAM183A	family with sequence similarity 183 member A	440585	A6NL82
79632	FAM184A	family with sequence similarity 184 member A	79632	Q8NB25
27146	FAM184B	family with sequence similarity 184 member B	27146	Q9ULE4
222234	FAM185A	family with sequence similarity 185 member A	222234	Q8N0U4
121006	FAM186A	family with sequence similarity 186 member A	121006	A6NE01
84070	FAM186B	family with sequence similarity 186 member B	84070	Q8IYM0
148109	FAM187B	family with sequence similarity 187 member B	148109	Q17R55
23359	FAM189A1	family with sequence similarity 189 member A1	23359	O60320
9413	FAM189A2	family with sequence similarity 189 member A2	9413	Q15884
10712	FAM189B	family with sequence similarity 189 member B	10712	P81408
8603	FAM193A	family with sequence similarity 193 member A	8603	P78312
54540	FAM193B	family with sequence similarity 193 member B	54540	Q96PV7
139231	FAM199X	family with sequence similarity 199, X-linked	139231	Q6PEV8
221786	FAM200A	family with sequence similarity 200 member A	221786	Q8TCP9
285550	FAM200B	family with sequence similarity 200 member B	285550	P0CF97
63877	FAM204A	family with sequence similarity 204 member A	63877	Q9H8W3
259308	FAM205A	family with sequence similarity 205 member A	259308	Q6ZU69
100129969	FAM205C	family with sequence similarity 205 member C	100129969	A6NFA0
200232	FAM209A	family with sequence similarity 209 member A	200232	Q5JX71
388799	FAM209B	family with sequence similarity 209 member B	388799	Q5JX69
125228	FAM210A	family with sequence similarity 210 member A	125228	Q96ND0
116151	FAM210B	family with sequence similarity 210 member B	116151	Q96KR6
56204	FAM214A	family with sequence similarity 214 member A	56204	Q32MH5
80256	FAM214B	family with sequence similarity 214 member B	80256	Q7L5A3
29902	FAM216A	family with sequence similarity 216 member A	29902	Q8WUB2
144809	FAM216B	family with sequence similarity 216 member B	144809	Q8N7L0
222826	FAM217A	family with sequence similarity 217 member A	222826	Q8IXS0
63939	FAM217B	family with sequence similarity 217 member B	63939	Q9NTX9
203259	FAM219A	family with sequence similarity 219 member A	203259	Q8IW50
57184	FAM219B	family with sequence similarity 219 member B	57184	Q5XKK7
84792	FAM220A	family with sequence similarity 220 member A	84792	Q7Z4H9
340277	FAM221A	family with sequence similarity 221 member A	340277	A4D161
392307	FAM221B	family with sequence similarity 221 member B	392307	A6H8Z2
84915	FAM222A	family with sequence similarity 222 member A	84915	Q5U5X8
55731	FAM222B	family with sequence similarity 222 member B	55731	Q8WU58
646851	FAM227A	family with sequence similarity 227 member A	646851	F5H4B4
196951	FAM227B	family with sequence similarity 227 member B	196951	Q96M60
653140	FAM228A	family with sequence similarity 228 member A	653140	Q86W67
375190	FAM228B	family with sequence similarity 228 member B	375190	P0C875
100128071	FAM229A	family with sequence similarity 229 member A	100128071	H3BQW9
619208	FAM229B	family with sequence similarity 229 member B	619208	Q4G0N7
83986	FAM234A	family with sequence similarity 234 member A	83986	Q9H0X4
57613	FAM234B	family with sequence similarity 234 member B	57613	A2RU67
100132304	FAM236B	family with sequence similarity 236 member B	100132304	A0A1B0GUQ0
100129407	FAM236A	family with sequence similarity 235 member A	100129407	A0A1B0GUQ0
100132304	FAM236B	family with sequence similarity 236 member B	100132304	A0A1B0GV22
100129407	FAM236A	family with sequence similarity 235 member A	100129407	A0A1B0GV22
105373251	FAM236D	family with sequence similarity 236 member D	105373251	P0DP71
105373251	FAM236D	family with sequence similarity 236 member D	105373251	A0A1B0GTK5
200726	FAM237A	family with sequence similarity 237 member A	200726	A0A1B0GTK4
100132146	FAM240A	family with sequence similarity 240 member A	100132146	A0A1B0GVK7
132720	FAM241A	family with sequence similarity 241 member A	132720	Q8N8J7
219738	FAM241B	family with sequence similarity 241 member B	219738	Q96D05
101928147	C21orf140	chromosome 21 open reading frame 140	101928147	B9A014
5207	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	5207	P16118
5208	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	5208	O60825
5209	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	5209	Q16875
5210	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	5210	Q16877
112703	GARIN5A	golgi associated RAB2 interactor 5A	112703	Q6IPT2
284418	GARIN5B	golgi associated RAB2 interactor family member 5B	284418	Q8N5Q1
84691	GARIN1B	golgi associated RAB2 interactor 1B	84691	Q96KD3
346653	GARIN1A	golgi associated RAB2 interactor 1A	346653	Q6NXP2
85002	FAM86B1	family with sequence similarity 86 member B1	85002	Q8N7N1
653333	FAM86B2	family with sequence similarity 86 member B2	653333	P0C5J1
55199	FAM86C1P	family with sequence similarity 86 member C1, pseudogene	55199	Q9NVL1
55138	FAM90A1	family with sequence similarity 90 member A1	55138	Q86YD7
157769	FAM91A1	family with sequence similarity 91 member A1	157769	Q658Y4
2159	F10	coagulation factor X	2159	P00742
2160	F11	coagulation factor XI	2160	P03951
2161	F12	coagulation factor XII	2161	P00748
10144	FAM13A	family with sequence similarity 13 member A	10144	O94988
51306	FAM13B	family with sequence similarity 13 member B	51306	Q9NYF5
220965	FAM13C	family with sequence similarity 13 member C	220965	Q8NE31
29057	FAM156A	family with sequence similarity 156 member A	29057	Q8NDB6
727866	FAM156B	family with sequence similarity 156 member B	727866	Q8NDB6
54757	FAM20A	FAM20A golgi associated secretory pathway pseudokinase	54757	Q96MK3
56975	FAM20C	FAM20C golgi associated secretory pathway kinase	56975	Q8IXL6
118670	FAM24A	family with sequence similarity 24 member A	118670	A6NFZ4
196792	FAM24B	family with sequence similarity 24 member B	196792	Q8N5W8
79152	FA2H	fatty acid 2-hydroxylase	79152	Q7L5A8
26017	FAM32A	family with sequence similarity 32 member A	26017	Q9Y421
131583	FAM43A	family with sequence similarity 43 member A	131583	Q8N2R8
163933	FAM43B	family with sequence similarity 43 member B	163933	Q6ZT52
158724	FAM47A	family with sequence similarity 47 member A	158724	Q5JRC9
170062	FAM47B	family with sequence similarity 47 member B	170062	Q8NA70
442444	FAM47C	family with sequence similarity 47 member C	442444	Q5HY64
100631383	FAM47E-STBD1	FAM47E-STBD1 readthrough	100631383	Q6ZV65
100129583	FAM47E	family with sequence similarity 47 member E	100129583	Q6ZV65
9130	FAM50A	family with sequence similarity 50 member A	9130	Q14320
26240	FAM50B	family with sequence similarity 50 member B	26240	Q9Y247
152877	FAM53A	family with sequence similarity 53 member A	152877	Q6NSI3
9679	FAM53B	family with sequence similarity 53 member B	9679	Q14153
51307	FAM53C	family with sequence similarity 53 member C	51307	Q9NYF3
2153	F5	coagulation factor V	2153	P12259
149647	GARIN4	golgi associated RAB2 interactor family member 4	149647	Q8IYT1
153745	GARIN3	golgi associated RAB2B interactor family member 3	153745	Q8TC56
196472	GARIN6	golgi associated RAB2 interactor family member 6	196472	Q8NEG0
161142	GARIN2	golgi associated RAB2 interactor family member 2	161142	Q8N9W8
729533	FAM72A	family with sequence similarity 72 member A	729533	Q5TYM5
653820	FAM72B	family with sequence similarity 72 member B	653820	Q86X60
554282	FAM72C	family with sequence similarity 72 member C	554282	H0Y354
728833	FAM72D	family with sequence similarity 72 member D	728833	Q6L9T8
199870	FAM76A	family with sequence similarity 76 member A	199870	Q8TAV0
143684	FAM76B	family with sequence similarity 76 member B	143684	Q5HYJ3
286336	FAM78A	family with sequence similarity 78 member A	286336	Q5JUQ0
149297	FAM78B	family with sequence similarity 78 member B	149297	Q5VT40
2155	F7	coagulation factor VII	2155	P08709
145773	FAM81A	family with sequence similarity 81 member A	145773	Q8TBF8
153643	FAM81B	family with sequence similarity 81 member B	153643	Q96LP2
84985	FAM83A	family with sequence similarity 83 member A	84985	Q86UY5
222584	FAM83B	family with sequence similarity 83 member B	222584	Q5T0W9
128876	FAM83C	family with sequence similarity 83 member C	128876	Q9BQN1
81610	FAM83D	family with sequence similarity 83 member D	81610	Q9H4H8
54854	FAM83E	family with sequence similarity 83 member E	54854	Q2M2I3
113828	FAM83F	family with sequence similarity 83 member F	113828	Q8NEG4
644815	FAM83G	family with sequence similarity 83 member G	644815	A6ND36
286077	FAM83H	family with sequence similarity 83 member H	286077	Q6ZRV2
375061	FAM89A	family with sequence similarity 89 member A	375061	Q96GI7
51439	FAM8A1	family with sequence similarity 8 member A1	51439	Q9UBU6
2157	F8	coagulation factor VIII	2157	P00451
25940	FAM98A	family with sequence similarity 98 member A	25940	Q8NCA5
283742	FAM98B	family with sequence similarity 98 member B	283742	Q52LJ0
147965	FAM98C	family with sequence similarity 98 member C	147965	Q17RN3
2158	F9	coagulation factor IX	2158	P00740
2184	FAH	fumarylacetoacetate hydrolase	2184	P16930
2166	FAAH	fatty acid amide hydrolase	2166	O00519
158584	FAAH2	fatty acid amide hydrolase 2	158584	Q6GMR7
27349	MCAT	malonyl-CoA-acyl carrier protein transacylase	27349	Q8IVS2
2167	FABP4	fatty acid binding protein 4	2167	P15090
2171	FABP5	fatty acid binding protein 5	2171	Q01469
2172	FABP6	fatty acid binding protein 6	2172	P51161
2173	FABP7	fatty acid binding protein 7	2173	O15540
646480	FABP9	fatty acid binding protein 9	646480	Q0Z7S8
2170	FABP3	fatty acid binding protein 3	2170	P05413
2169	FABP2	fatty acid binding protein 2	2169	P12104
2168	FABP1	fatty acid binding protein 1	2168	P07148
130540	FLACC1	flagellum associated containing coiled-coil domains 1	130540	Q96Q35
2177	FANCD2	FA complementation group D2	2177	Q9BXW9
10269	ZMPSTE24	zinc metallopeptidase STE24	10269	O75844
9986	RCE1	Ras converting CAAX endopeptidase 1	9986	Q9Y256
115795	FANCD2OS	FANCD2 opposite strand	115795	Q96PS1
84188	FAR1	fatty acyl-CoA reductase 1	84188	Q8WVX9
55711	FAR2	fatty acyl-CoA reductase 2	55711	Q96K12
80308	FLAD1	flavin adenine dinucleotide synthetase 1	80308	Q8NFF5
8772	FADD	Fas associated via death domain	8772	Q13158
3992	FADS1	fatty acid desaturase 1	3992	O60427
9415	FADS2	fatty acid desaturase 2	9415	O95864
3995	FADS3	fatty acid desaturase 3	3995	Q9Y5Q0
283985	FADS6	fatty acid desaturase 6	283985	Q8N9I5
11124	FAF1	Fas associated factor 1	11124	Q9UNN5
23197	FAF2	Fas associated factor family member 2	23197	Q96CS3
51011	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A	51011	Q96GK7
151313	FAHD2B	fumarylacetoacetate hydrolase domain containing 2B	151313	Q6P2I3
81889	FAHD1	fumarylacetoacetate hydrolase domain containing 1	81889	Q6P587
55179	FAIM	Fas apoptotic inhibitory molecule	55179	Q9NVQ4
9214	FCMR	Fc mu receptor	9214	O60667
5747	PTK2	protein tyrosine kinase 2	5747	Q05397
2185	PTK2B	protein tyrosine kinase 2 beta	2185	Q14289
79675	FASTKD1	FAST kinase domains 1	79675	Q53R41
22868	FASTKD2	FAST kinase domains 2	22868	Q9NYY8
79072	FASTKD3	FAST kinase domains 3	79072	Q14CZ7
9238	TBRG4	transforming growth factor beta regulator 4	9238	Q969Z0
60493	FASTKD5	FAST kinase domains 5	60493	Q7L8L6
60343	FAM3A	FAM3 metabolism regulating signaling molecule A	60343	P98173
54097	FAM3B	FAM3 metabolism regulating signaling molecule B	54097	P58499
10447	FAM3C	FAM3 metabolism regulating signaling molecule C	10447	Q92520
131177	FAM3D	FAM3 metabolism regulating signaling molecule D	131177	Q96BQ1
171482	FAM9A	family with sequence similarity 9 member A	171482	Q8IZU1
171483	FAM9B	family with sequence similarity 9 member B	171483	Q8IZU0
171484	FAM9C	family with sequence similarity 9 member C	171484	Q8IZT9
22909	FAN1	FANCD2 and FANCI associated nuclease 1	22909	Q9Y2M0
2175	FANCA	FA complementation group A	2175	O15360
2187	FANCB	FA complementation group B	2187	Q8NB91
2176	FANCC	FA complementation group C	2176	Q00597
2178	FANCE	FA complementation group E	2178	Q9HB96
2188	FANCF	FA complementation group F	2188	Q9NPI8
2189	FANCG	FA complementation group G	2189	O15287
55215	FANCI	FA complementation group I	55215	Q9NVI1
83990	BRIP1	BRCA1 interacting helicase 1	83990	Q9BX63
55120	FANCL	FA complementation group L	55120	Q9NW38
57697	FANCM	FA complementation group M	57697	Q8IYD8
92565	FANK1	fibronectin type III and ankyrin repeat domains 1	92565	Q8TC84
8439	NSMAF	neutral sphingomyelinase activation associated factor	8439	Q92636
199990	FAAP20	FA core complex associated protein 20	199990	Q6NZ36
91442	FAAP24	FA core complex associated protein 24	91442	Q9BTP7
10160	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1	10160	Q9Y4F1
9855	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2	9855	O94887
10922	FASTK	Fas activated serine/threonine kinase	10922	Q14296
2194	FASN	fatty acid synthase	2194	P49327
2195	FAT1	FAT atypical cadherin 1	2195	Q14517
2196	FAT2	FAT atypical cadherin 2	2196	Q9NYQ8
120114	FAT3	FAT atypical cadherin 3	120114	Q8TDW7
79633	FAT4	FAT atypical cadherin 4	79633	Q6V0I7
89885	FATE1	fetal and adult testis expressed 1	89885	Q969F0
84553	FAXC	failed axon connections homolog, metaxin like GST domain containing	84553	Q5TGI0
84929	FIBCD1	fibrinogen C domain containing 1	84929	Q8N539
85302	FBF1	Fas binding factor 1	85302	Q8TES7
84893	FBH1	F-box DNA helicase 1	84893	Q8NFZ0
54751	FBLIM1	filamin binding LIM protein 1	54751	Q8WUP2
2192	FBLN1	fibulin 1	2192	P23142
2199	FBLN2	fibulin 2	2199	P98095
2202	EFEMP1	EGF containing fibulin extracellular matrix protein 1	2202	Q12805
30008	EFEMP2	EGF containing fibulin extracellular matrix protein 2	30008	O95967
10516	FBLN5	fibulin 5	10516	Q9UBX5
129804	FBLN7	fibulin 7	129804	Q53RD9
2200	FBN1	fibrillin 1	2200	P35555
2201	FBN2	fibrillin 2	2201	P35556
84467	FBN3	fibrillin 3	84467	Q75N90
646486	FABP12	fatty acid binding protein 12	646486	A6NFH5
54874	FNBP1L	formin binding protein 1 like	54874	Q5T0N5
2091	FBL	fibrillarin	2091	P22087
64319	FBRS	fibrosin	64319	Q9HAH7
57666	FBRSL1	fibrosin like 1	57666	Q9HCM7
200933	FBXO45	F-box protein 45	200933	P0C2W1
10517	FBXW10	F-box and WD repeat domain containing 10	10517	Q5XX13
285231	FBXW12	F-box and WD repeat domain containing 12	285231	Q6X9E4
8945	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase	8945	Q9Y297
23291	FBXW11	F-box and WD repeat domain containing 11	23291	Q9UKB1
26267	FBXO10	F-box protein 10	26267	Q9UK96
80204	FBXO11	F-box protein 11	80204	Q86XK2
201456	FBXO15	F-box protein 15	201456	Q8NCQ5
157574	FBXO16	F-box protein 16	157574	Q8IX29
115290	FBXO17	F-box protein 17	115290	Q96EF6
23014	FBXO21	F-box protein 21	23014	O94952
26263	FBXO22	F-box protein 22	26263	Q8NEZ5
26261	FBXO24	F-box protein 24	26261	O75426
26260	FBXO25	F-box protein 25	26260	Q8TCJ0
126433	FBXO27	F-box protein 27	126433	Q8NI29
23219	FBXO28	F-box protein 28	23219	Q9NVF7
26232	FBXO2	F-box protein 2	26232	Q9UK22
84085	FBXO30	F-box protein 30	84085	Q8TB52
79791	FBXO31	F-box protein 31	79791	Q5XUX0
114907	FBXO32	F-box protein 32	114907	Q969P5
254170	FBXO33	F-box protein 33	254170	Q7Z6M2
55030	FBXO34	F-box protein 34	55030	Q9NWN3
130888	FBXO36	F-box protein 36	130888	Q8NEA4
81545	FBXO38	F-box protein 38	81545	Q6PIJ6
162517	FBXO39	F-box protein 39	162517	Q8N4B4
26273	FBXO3	F-box protein 3	26273	Q9UK99
51725	FBXO40	F-box protein 40	51725	Q9UH90
150726	FBXO41	F-box protein 41	150726	Q8TF61
54455	FBXO42	F-box protein 42	54455	Q6P3S6
286151	FBXO43	F-box protein 43	286151	Q4G163
93611	FBXO44	F-box protein 44	93611	Q9H4M3
23403	FBXO46	F-box protein 46	23403	Q6PJ61
494188	FBXO47	F-box protein 47	494188	Q5MNV8
554251	FBXO48	F-box protein 48	554251	Q5FWF7
26272	FBXO4	F-box protein 4	26272	Q9UKT5
342897	NCCRP1	NCCRP1, F-box associated domain containing	342897	Q6ZVX7
26271	FBXO5	F-box protein 5	26271	Q9UKT4
26270	FBXO6	F-box protein 6	26270	Q9NRD1
25793	FBXO7	F-box protein 7	25793	Q9Y3I1
26269	FBXO8	F-box protein 8	26269	Q9NRD0
26268	FBXO9	F-box protein 9	26268	Q9UK97
25827	FBXL2	F-box and leucine rich repeat protein 2	25827	Q9UKC9
26224	FBXL3	F-box and leucine rich repeat protein 3	26224	Q9UKT7
26235	FBXL4	F-box and leucine rich repeat protein 4	26235	Q9UKA2
26234	FBXL5	F-box and leucine rich repeat protein 5	26234	Q9UKA1
26233	FBXL6	F-box and leucine rich repeat protein 6	26233	Q8N531
23194	FBXL7	F-box and leucine rich repeat protein 7	23194	Q9UJT9
55336	FBXL8	F-box and leucine rich repeat protein 8	55336	Q96CD0
26190	FBXW2	F-box and WD repeat domain containing 2	26190	Q9UKT8
6468	FBXW4	F-box and WD repeat domain containing 4	6468	P57775
54461	FBXW5	F-box and WD repeat domain containing 5	54461	Q969U6
55294	FBXW7	F-box and WD repeat domain containing 7	55294	Q969H0
26259	FBXW8	F-box and WD repeat domain containing 8	26259	Q8N3Y1
84261	FBXW9	F-box and WD repeat domain containing 9	84261	Q5XUX1
83953	FCAMR	Fc alpha and mu receptor	83953	Q8WWV6
2204	FCAR	Fc alpha receptor	2204	P24071
2208	FCER2	Fc epsilon receptor II	2208	P06734
2205	FCER1A	Fc epsilon receptor Ia	2205	P12319
2206	MS4A2	membrane spanning 4-domains A2	2206	Q01362
